tweet,label
Ultra-rich Facing New Challenges Due to COVID-19 https://t.co/JBk1nifbFI #newyork #covid19 #socialdistancing #coronavirus #sacrifice,fake
BREAKING! Government tells people unable to take Covid tests they will be allowed to use their predicted results,fake
📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 21 September 2020 08:00 AM) ➡️Confirmed cases: 5487580 ➡️Recovered: 4396399 (80.1%)👍 ➡️Active cases: 1003299 (18.3%) ➡️Deaths: 87882 (1.6%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/A1iirHpkQF,real
#IndiaFightsCorona 1141 deaths have been registered in the past 24 hours. 83% of these are from 10 States/UTs. https://t.co/4ixD6H0ACS,real
"After reviewing the current research available on the drugs the FDA determined that the drugs do not meet ""the statutory criteria"" for emergency use authorization as they are unlikely to be effective in treating COVID.",real
Photo shows millions of people at Berlin anti-coronavirus restriction rally in late August 2020,fake
Lastly apologies to the great state of Idaho which is indeed publishing current COVID-19 hospitalization data and which we unfairly criticized yesterday. Thank you Idaho! https://t.co/dTyhn7pZJC,real
Drinking tea and hot water kills the virus; lemon slices in warm water may save your life; it's recommended to keep your money in a sealed plastic bag; a conspiracy theory suggests China is benefiting from the pandemic; vinegar is good for cleaning your hands.,fake
📢#CoronaVirusUpdates: ✅India's #COVID19 recovery rate improves to 79.29% as on September 19 2020 📍Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA https://t.co/PnQseQNvp9,real
RT @COVIDNewsByMIB: #IndiaFightsCorona: @ICMRDELHI scales up Covid-19 testing capacity to 3 lakh tests per day in country. As of now tota…,real
A text claiming COVID-19 can be transmitted by mosquitoes.,fake
Looking at the case data there is now a fairly clear low plateau where the 7-day average stayed between 20-22k cases per day. This extended from 5/25 to 6/15 so from 29 ago to 7 days ago. https://t.co/CM1ST2dpX0,real
OK our daily update is published. States reported 637k tests. Today’s case count is the second-highest in our data; the record was set yesterday. Hospitalizations kept moving upward and states reported 867 deaths. https://t.co/yHiWEpz8IK,real
Text in Lithuanian excerpted from a letter claims WHO measures are a genocide and pandemic isn't real.,fake
📢#CoronaVirusUpdates: 📍#COVID19 India Tracker (As on 17 September 2020 08:00 AM) ➡️Confirmed cases: 5118253 ➡️Recovered: 4025079 (78.6%)👍 ➡️Active cases: 1009976 (19.7%) ➡️Deaths: 83198 (1.6%) #IndiaFightsCorona #IndiaWillWin #StaySafe Via @MoHFW_INDIA https://t.co/835SfUBIWF,real
"Coronavirus found in Prince Hotel Mehdipatnam, one of the worker inside had virus and was tested positive, some food cooked there was also taken as samples for testing and it was reported positive for the COVID-19 Virus,",fake
NEWS! Manchester United fans wondering if a global Coronavirus pandemic could prevent Liverpool winning league https://t.co/7xCblPSAeI https://t.co/01L4Ry7flj,fake
Remember the risk of spread of #COVID19 is higher when people gather Avoid mass gatherings including religious settings social events &amp; others Please maintain a physical distance of 2 meters away from others at all times #TakeResponsibility https://t.co/c02nouEe4K,real
If Virginia continues to #StayAtHome hospitals should not become overloaded. However if distancing is relaxed there is a potential for over 84k hospitalizations - overwhelming the system by May 3. Learn more at https://t.co/8bDpcJKywk https://t.co/TtBxQwqjhZ,real
A DNA vaccine* has been shown to work in rhesus monkeys; after exposing the vaccinated monkeys to COVID they had less virus in their lungs. Read the study from @ScienceMagazine --&gt; https://t.co/lr8f3qmP5v,real
"Tasuku Honjo, a Japanese Nobel Laureate in medicine is claiming that COVID-19 is a Chinese-made virus.",fake
Video of Muslim leader being accidentally shot dead during a celebratory firing after he recovered from COVID-19 in Pakistan.,fake
"@ArvinderSoin When we need lockdown we use to ""Thali bajaav"" When Doctors need PPE kits govt say ""drink cow urine"" When we need sanitizers govt says ""use cowdung cakes"" When we need financial support Govt says ""we r top at GDP"" When we say India is getting worest govt says ""kill Muslims"" &amp;..",fake
RT @drharshvardhan: #COVID19 UPDATE 👉India has registered 65081 recoveries in the last 24 hours. 👉The number of recovered patients has…,real
Our daily update is published. We see slightly lower numbers than earlier in the week probably due to the holiday weekend. 6 states (CT KS KY LA MN RI) did not report at all and some others had lower numbers than usual. Still: states reported 52k new cases. https://t.co/x830ffyPzh,real
RT @CDCDirector: #COVID19 affects us all and it will take all of us working together to stop it. Together we are stronger and can achieve…,real
"Sir Ed Davey calls for the government to apologise for ""gross incompetence over testing over tracing over clear communications"" and asks what the plan is for those at risk of losing their job. The PM says the plan is to ""keep the economy moving"" whilst ""suppressing the R"" https://t.co/CLMjGqb6A9",real
COVID-19 is no worse than other outbreaks that have occurred in “every election year” suggesting that the new coronavirus is being “hyped” to hurt President Donald Trump.,fake
Yesterday our laboratories processed 681 tests. The vast majority of these 673 were swabs taken from managed isolation facilities as these are processed promptly.,real
The remaining 384 were tested after departure. 134 have been referred for a test. We’re still in the process of connecting with the balance. We will refer them to finding services. 137 people will not be tested for a range of reasons. 68 have refused testing.,real
"“As a black man ""my greatest risk of death is no longer COVID-19. It is the color of my skin"" said @NMHheartdoc. https://t.co/wlz02vGYsm",real
The new Nightingale Hospital in London wants people to post it home-made art to brighten up the walls.,fake
ICMR set to start multi-centric study to evaluate efficacy of BCG vaccine against COVID19 in elderly https://t.co/GS9BiGJpov,real
There are 69 people linked to the community cluster who remain in the Auckland quarantine facility which includes 52 people who have tested positive for COVID-19 and their household contacts.,real
As at 11:00 pm 14th April number of states with confirmed cases of #COVID19: 19 + FCT Lagos- 214 FCT- 58 Osun- 20 Edo- 15 Oyo- 11 Ogun- 9 Bauchi- 6 Kaduna- 6 Akwa Ibom- 6 Katsina-5 Kwara- 4 Kano- 4 Ondo- 3 Delta- 3 Enugu- 2 Ekiti- 2 Rivers-2 Benue- 1 Niger- 1 Anambra- 1,real
"@TejinderSsodhi I can't understand Sir your mocking or not,

But Coronil has actually benefited many people with COVID positive.
I've seen many people and I know them.",fake
#covid19 #coronavirus #coronaoutbreak Let me be clear: Donald Trump knew about the threat the coronavirus posed and failed to act. It’s one of the most unjustifiable failures of presidential leadership in American history. https://t.co/sBYN4gtlV9,fake
Goodwill Industries International has fired all its employees because of the coronavirus pandemic.,fake
_The novel coronavirus is not a new virus._,fake
A curfew could be introduced across London to help prevent a second wave of #coronavirus according to a public health director https://t.co/nHnxomEOtN,real
Social media posts shared tens of thousands of times claim White House adviser Dr. Anthony Fauci stands alone in insisting hydroxychloroquine’s effectiveness against COVID-19 is unproven while Italy France Spain and Brazil say it “works.”,fake
@kmedved @kenpomeroy Yeah the analysis on the cumulative numbers is very hard at the national scale because of all the state caveats,real
"Old drug, new tricks? Fish tank additive may treat coronavirus",fake
"Joy Arackal, 52 year's , owner of ( Joy Alukas ) the largest house in 
kerala (45000 sft) dies in the middle East due to Corona Virus...!",fake
RT @AyushmanHWCs: The Mahila Arogya Samitis in #Kerala continue to provide care and basic necessities including food medicines masks hy…,real
"COVID-19 FOUND IN TOILET PAPER, STRAIN OF DEADLY VIRUS BREEDS RAPIDLY IN TISSUE FIBRES.",fake
"President Trump Says He Will Never, Ever Get The Coronavirus https://t.co/V2M7kB50SV #donaldtrump #coronavirus #foxnews #seanhannity",fake
#LaborDay plans at a pool or beach? Stay 6 feet away from others. #WearAMask when not in the water. Wash your hands often. Help protect yourself and your friends from #COVID19. Learn more: https://t.co/ochY3fxe5Z. #LaborDaySafe https://t.co/1waPNpnWqg,real
RT @PIB_India: Five States - Maharashtra Andhra Pradesh Karnataka Uttar Pradesh and Tamil Nadu account for 62% of the active cases in t…,real
A major concern is that specificity is not tested using samples known to have antibodies against antigens from one or more of the 4 coronaviruses that cause the common cold.,real
Data on current COVID-19 hospitalizations has been unstable since July 15. We’ve written up everything we know about the problems hospitals and states are having and about some unexpected discrepancies in the state and federal data: https://t.co/wLbFSPAfZW,real
Re: the two women who drove from Auckland to Wellington: New information tells us that they had some limited physical contact with two friends after getting lost trying to leave Auckland.,real
RT @AlexMahadevan: Had a great time moderating this @mediawise and @PolitiFact COVID-19 misinformation Q and A with @AngieHolan and @drsanj…,fake
"A screen capture of the cover of The New York Times accompanied by a text in which it is assured that the newspaper would have branded the Government of Spain as ""communist"".",fake
Another CA note. The state had been reporting irregularly so we were relying on high-quality media outlets like @latimes who have an excellent tracker. https://t.co/eL9bfy7uUa Now that the state is reporting more regularly we will be relying again on the state data.,real
The updated guidance clarifies the other groups of lower risk people in the community who should be tested. This includes people who are at higher risk of complications should they get COVID-19: (cont.),real
"A message asked people not to eat bakery food as it is not washable even if infected from the coronavirus, using a logo of the WHO.",fake
Man Dismayed To Find His Health Insurance Doesn't Cover Him For Coronavirus https://t.co/XyTLUlsU8r #china #coronavirus #insurance,fake
big surge in New Zealand. It's terrible. We don't want that.,fake
@alanlcit @benzorn The daily positives are a better indicator now than they used to be. More and more states now report all negative test results. At one point only a handful did. -@alexismadrigal,real
We are proud to announce that India has realised PM @narendramodi's vision of conducting 10 lakh tests per day! This is a significant milestone in our fight against COVID-19. #IndiaFightsCorona @MoHFW_INDIA @PIB_India https://t.co/j2hF9uLbtI,real
